DateTime,Sender,Message
13/09/22 18.36,System,+62 822-3442-3727: terus misal kalo ada EAP gitu gimana? soalnya infonya kemarin setiap sabtu juga
13/09/22 18.36,System,+62 812-9400-4240: Nnti per kelompok
13/09/22 18.37,System,+62 812-9400-4240: Eap biasanya stlh mentoring
13/09/22 18.37,System,+62 812-9400-4240: Ga bakal bentrokan smua sudah di atur
13/09/22 18.37,System,+62 822-3442-3727: owh okey
13/09/22 18.37,System,+62 813-9241-5745: untuk GO mentoringnya offline apa online ya?
13/09/22 18.37,System,+62 812-9400-4240: Offline
13/09/22 18.38,System,‎+62 878-2553-5541 bergabung menggunakan tautan undangan grup ini
13/09/22 18.41,System,‎+62 815-2048-1957 bergabung menggunakan tautan undangan grup ini
13/09/22 18.41,System,‎+62 895-3633-23162 bergabung menggunakan tautan undangan grup ini
13/09/22 18.41,System,‎+62 812-2866-8037 bergabung menggunakan tautan undangan grup ini
13/09/22 18.43,System,‎bulan bergabung menggunakan tautan undangan grup ini
13/09/22 18.43,System,+62 812-9400-4240: Yang sakit nnti bisa mnyertakan surat dokter ya manteman🙏🙏
13/09/22 18.43,System,+62 856-4029-5542: Permisi mas izin bertanya ini untuk angkatan 2020 yang belum lulus mentoring tahun lalu bisa ikut kan mas?
13/09/22 18.44,System,+62 856-4029-5542: Atau perlu pendaftaran terlebih dahulu?
13/09/22 18.45,System,‎+62 812-1598-0794 bergabung menggunakan tautan undangan grup ini
13/09/22 18.46,System,+62 812-9400-4240: Nnti untuk mahasiswa yang ngulang atau mahasiswa selain 2022 nunggu informasi lanjutan dri mentoring pusat
13/09/22 18.46,System,+62 812-9400-4240: Nnti in sya Allah di follow up lagi
13/09/22 18.48,System,‎+62 858-7906-1670 bergabung menggunakan tautan undangan grup ini
13/09/22 18.51,System,‎+62 813-9134-0028 bergabung menggunakan tautan undangan grup ini
13/09/22 18.52,System,‎+62 812-3961-2388 bergabung menggunakan tautan undangan grup ini
13/09/22 18.53,System,‎+62 856-0065-2665 bergabung menggunakan tautan undangan grup ini
13/09/22 18.54,System,‎+62 813-9378-2043 bergabung menggunakan tautan undangan grup ini
13/09/22 18.54,System,‎+62 882-3225-7928 bergabung menggunakan tautan undangan grup ini
13/09/22 18.59,System,+62 813-3824-5602: Pati
13/09/22 18.59,System,‎+62 822-4474-1057 bergabung menggunakan tautan undangan grup ini
13/09/22 19.00,System,+62 877-3616-3991: 🤣🤣🤣
13/09/22 19.02,System,+62 812-3961-2388: Ada jadwal nya kak? Saya baru masuk 🙏
13/09/22 19.02,System,+62 812-9400-4240: Mentoring setiap Sabtu pagi
13/09/22 19.02,System,+62 812-3961-2388: Untuk jam nya kak?
13/09/22 19.03,System,+62 877-2729-3128: Itu sampai kapan ya kak?
13/09/22 19.03,System,+62 812-9400-4240: Mnyusul waktunya dri pusat
13/09/22 19.03,System,+62 813-3824-5602: gaada kesempatan balik rumah bagi yang ngekos kak?
13/09/22 19.03,System,+62 812-3961-2388: Siap kak
13/09/22 19.04,System,+62 812-9400-4240: Biasane jam 7.30 smpai 09.00
13/09/22 19.04,System,+62 813-9010-6807: Biasanya mentoring tu kegiatannya kek mana kak?
13/09/22 19.05,System,+62 812-9400-4240: Ngaji dekkku
13/09/22 19.05,System,‎+62 895-0187-7105 bergabung menggunakan tautan undangan grup ini
13/09/22 19.05,System,+62 813-9365-0877: itu sampai semester berapa ya kak
13/09/22 19.05,System,"+62 813-9010-6807: Ooh cuma ngaji, kukira semacam liqo gitu"
13/09/22 19.06,System,+62 882-3720-9361: tempatnya dimana kak?
13/09/22 19.06,System,+62 857-0868-4119: satu menn
13/09/22 19.07,System,+62 813-9365-0877: baik kak terimakasih infonya
13/09/22 19.07,System,‎+62 813-2951-5230 bergabung menggunakan tautan undangan grup ini
13/09/22 19.08,System,+62 857-0868-4119: posisi
13/09/22 19.08,System,+62 813-9365-0877: kosan kak
13/09/22 19.09,System,mbak aisyah: Dua semester
13/09/22 19.10,System,+62 888-5427-264: Terima nasib ae rak Sido pulang🤌🏻
13/09/22 19.11,System,‎+62 895-0748-6391 bergabung menggunakan tautan undangan grup ini
13/09/22 19.11,System,"+62 813-3824-5602: waduhh, sangu nipiss"
13/09/22 19.12,System,+62 888-5427-264: <Media tidak disertakan>
13/09/22 19.12,System,+62 813-3824-5602: kemarin kan katane mentoring online
13/09/22 19.14,System,‎+62 856-4394-0243 bergabung menggunakan tautan undangan grup ini
13/09/22 19.15,System,‎+62 815-4212-9409 bergabung menggunakan tautan undangan grup ini
13/09/22 19.15,System,‎+62 852-2988-7455 bergabung menggunakan tautan undangan grup ini
13/09/22 19.22,System,‎+62 822-4313-9931 bergabung menggunakan tautan undangan grup ini
13/09/22 19.22,System,‎+62 896-3646-9800 bergabung menggunakan tautan undangan grup ini
13/09/22 19.23,System,+62 812-9400-4240: <Media tidak disertakan>
13/09/22 19.24,System,‎+62 811-3636-695 bergabung menggunakan tautan undangan grup ini
13/09/22 19.24,System,‎+62 821-3532-1373 bergabung menggunakan tautan undangan grup ini
13/09/22 19.24,System,‎chandra infor bergabung menggunakan tautan undangan grup ini
13/09/22 19.25,System,"bulan: Siap kak, terimakasih infonya"
13/09/22 19.26,System,‎amara infor bergabung menggunakan tautan undangan grup ini
13/09/22 19.26,System,+62 896-3202-6778: trimakasi info nya kak
13/09/22 19.26,System,+62 878-3616-7585: Mohon maaf mau tanya untuk hafalan itu ada target nggak mas?🥲
13/09/22 19.27,System,+62 812-7182-9510: baik kak terimakasih informasinya
13/09/22 19.28,System,+62 896-3646-9800: <Media tidak disertakan>
13/09/22 19.30,System,‎+62 895-6054-01063 bergabung menggunakan tautan undangan grup ini
13/09/22 19.31,System,+62 858-7950-4968: kak kalo boleh tau misal kita belum bisa membaca alquran itu nanti agar lulus apakah nanti di test lagi atau bagaimana kak terimakasih
13/09/22 19.32,System,‎+62 821-3558-7670 bergabung menggunakan tautan undangan grup ini
13/09/22 19.34,System,rezza infor: 7.30-9 atau lebih mas?
13/09/22 19.34,System,‎+62 857-8893-4629 bergabung menggunakan tautan undangan grup ini
13/09/22 19.36,System,+62 878-1007-6081: itu nanti kelompok satu fakultas atau campur ya?
13/09/22 19.36,System,‎+62 822-2937-2704 bergabung menggunakan tautan undangan grup ini
13/09/22 19.38,System,+62 857-1800-5363: Minta lebih aja ni mas
13/09/22 19.39,System,rezza infor: budaya pasti molor wkwk jadi biar infonya yg pasti2 aja
13/09/22 19.40,System,+62 823-3175-4238: Itu lihat pwmbagian kelompoknya dimana ya mas/mb
13/09/22 19.45,System,‎maman infor bergabung menggunakan tautan undangan grup ini
13/09/22 19.46,System,+62 812-9400-4240: Nnti sudah di atur silabus ga bnyak
13/09/22 19.47,System,"+62 812-9400-4240: In sya Allah yang blm ikutin alur, kalau rajin dtng suda pasti lulus in sya Allah"
13/09/22 19.47,System,+62 812-9400-4240: Mentok 9.30
13/09/22 19.47,System,+62 812-9400-4240: Satu fakultas
13/09/22 19.47,System,+62 812-9400-4240: In sya Allah mnyusul
13/09/22 19.48,System,+62 812-9400-4240: Sudah jelas nggih
13/09/22 19.48,System,+62 882-3918-5667: ini nggak nabrak sama EIC/ ETC ya kak?
13/09/22 19.48,System,+62 812-9400-4240: Grand opening sebagai absen pertama ya
13/09/22 19.48,System,+62 813-9010-6807: Campur cewe cowo atau sesuai gender kak?
13/09/22 19.50,System,"mbak aisyah: Ikhwan sama Ikhwan, akhwat sama akhwat ya untuk kelompoknya nanti"
13/09/22 19.53,System,‎+62 821-3544-9277 bergabung menggunakan tautan undangan grup ini
13/09/22 19.55,System,‎+62 813-3741-4045 bergabung menggunakan tautan undangan grup ini
13/09/22 19.58,System,‎+62 821-3484-9451 bergabung menggunakan tautan undangan grup ini
13/09/22 20.22,System,‎+62 858-6564-4887 bergabung menggunakan tautan undangan grup ini
13/09/22 20.24,System,+62 881-0275-03020: Di gabung ae ben enek sawangan
13/09/22 20.31,System,‎+62 882-1331-9679 bergabung menggunakan tautan undangan grup ini
13/09/22 20.32,System,‎+62 812-7846-0128 bergabung menggunakan tautan undangan grup ini
13/09/22 20.33,System,‎+62 857-1936-4721 bergabung menggunakan tautan undangan grup ini
13/09/22 20.39,System,‎+62 813-2582-0715 bergabung menggunakan tautan undangan grup ini
13/09/22 20.40,System,‎+62 858-6521-8530 bergabung menggunakan tautan undangan grup ini
13/09/22 20.59,System,‎+62 851-5663-2354 bergabung menggunakan tautan undangan grup ini
13/09/22 21.12,System,‎+62 851-5533-2202 bergabung menggunakan tautan undangan grup ini
13/09/22 21.54,System,‎+62 858-0330-6477 bergabung menggunakan tautan undangan grup ini
13/09/22 22.04,System,+62 812-3762-8361: <Media tidak disertakan>
13/09/22 22.05,System,+62 858-0374-8374: <Media tidak disertakan>
13/09/22 22.10,System,+62 881-0275-03020: Di islam itu tidak boleh membeda bedakan jadi digabung aja🤣🤣
13/09/22 22.10,System,‎+62 812-2593-7616 bergabung menggunakan tautan undangan grup ini
13/09/22 22.11,System,‎~ Fasilitator_Zami mengubah setelan grup untuk mengizinkan hanya admin yang dapat mengirim pesan ke grup ini.
13/09/22 22.12,System,‎+62 895-4158-77887 bergabung menggunakan tautan undangan grup ini
13/09/22 22.14,System,‎+62 812-2681-5609 bergabung menggunakan tautan undangan grup ini
13/09/22 22.17,System,‎+62 821-3871-3807 bergabung menggunakan tautan undangan grup ini
13/09/22 23.21,System,‎+62 813-2123-4804 bergabung menggunakan tautan undangan grup ini
14/09/22 03.44,System,‎+62 813-9168-9730 bergabung menggunakan tautan undangan grup ini
14/09/22 04.17,System,‎+62 857-2526-5355 bergabung menggunakan tautan undangan grup ini
14/09/22 08.22,System,‎+62 813-9114-7864 bergabung menggunakan tautan undangan grup ini
14/09/22 08.45,System,‎+62 895-0988-7512 bergabung menggunakan tautan undangan grup ini
14/09/22 08.45,System,‎+62 877-2898-9888 bergabung menggunakan tautan undangan grup ini
14/09/22 08.55,System,‎+62 813-2710-8046 bergabung menggunakan tautan undangan grup ini
14/09/22 08.56,System,‎+62 851-5785-3303 bergabung menggunakan tautan undangan grup ini
14/09/22 08.56,System,‎+62 821-3190-2620 bergabung menggunakan tautan undangan grup ini
14/09/22 08.59,System,‎+62 823-2538-4330 bergabung menggunakan tautan undangan grup ini
14/09/22 09.01,System,‎+62 852-9057-3108 bergabung menggunakan tautan undangan grup ini
14/09/22 09.01,System,‎+62 877-3888-2300 bergabung menggunakan tautan undangan grup ini
14/09/22 09.01,System,‎+62 851-5630-2505 bergabung menggunakan tautan undangan grup ini
14/09/22 09.03,System,‎+62 857-1170-8557 bergabung menggunakan tautan undangan grup ini
14/09/22 09.03,System,‎+62 858-4895-7476 bergabung menggunakan tautan undangan grup ini
14/09/22 09.06,System,‎+62 838-6340-4275 bergabung menggunakan tautan undangan grup ini
14/09/22 09.06,System,‎+62 857-0105-7150 bergabung menggunakan tautan undangan grup ini
14/09/22 09.08,System,‎+62 813-3653-0958 bergabung menggunakan tautan undangan grup ini
14/09/22 09.21,System,‎+62 897-0064-108 bergabung menggunakan tautan undangan grup ini
14/09/22 09.36,System,‎+62 812-3924-8211 bergabung menggunakan tautan undangan grup ini
14/09/22 09.52,System,‎+62 813-9215-9264 bergabung menggunakan tautan undangan grup ini
14/09/22 11.41,System,‎arnell ilkom bergabung menggunakan tautan undangan grup ini
14/09/22 12.49,System,‎+62 878-3946-3232 bergabung menggunakan tautan undangan grup ini
14/09/22 13.53,System,‎moqta infor bergabung menggunakan tautan undangan grup ini
14/09/22 14.02,System,‎+62 812-3089-8522 bergabung menggunakan tautan undangan grup ini
14/09/22 14.22,System,‎+62 896-7262-5656 bergabung menggunakan tautan undangan grup ini
14/09/22 14.56,System,‎+62 812-3875-8501 bergabung menggunakan tautan undangan grup ini
14/09/22 14.58,System,‎+62 877-1547-6275 bergabung menggunakan tautan undangan grup ini
14/09/22 14.59,System,‎+62 882-3220-3500 bergabung menggunakan tautan undangan grup ini
14/09/22 15.16,System,‎+62 896-8116-7782 bergabung menggunakan tautan undangan grup ini
14/09/22 15.24,System,‎+62 895-4143-66966 bergabung menggunakan tautan undangan grup ini
14/09/22 16.07,System,‎+62 895-6086-30106 bergabung menggunakan tautan undangan grup ini
14/09/22 16.10,System,‎+62 856-4750-9584 bergabung menggunakan tautan undangan grup ini
14/09/22 17.30,System,‎+62 812-9455-9191 bergabung menggunakan tautan undangan grup ini
14/09/22 17.47,System,‎+62 812-2913-9508 bergabung menggunakan tautan undangan grup ini
14/09/22 17.56,System,‎+62 852-2989-4884 bergabung menggunakan tautan undangan grup ini
14/09/22 17.57,System,‎+62 859-4505-4692 bergabung menggunakan tautan undangan grup ini
14/09/22 18.14,System,‎+62 812-2803-0631 bergabung menggunakan tautan undangan grup ini
14/09/22 20.00,System,Kode keamanan Anda dengan ~ 6/Fadhil Erdya telah berubah. Ketuk untuk info selengkapnya.
14/09/22 20.11,System,‎arenda ilkom bergabung menggunakan tautan undangan grup ini
14/09/22 20.23,System,Kode keamanan Anda dengan +62 812-9455-9191 telah berubah. Ketuk untuk info selengkapnya.
14/09/22 20.33,System,Kode keamanan Anda dengan ~ 28/Ikrar Maulana Bakti telah berubah. Ketuk untuk info selengkapnya.
14/09/22 22.53,System,Kode keamanan Anda dengan +62 812-9455-9191 telah berubah. Ketuk untuk info selengkapnya.
15/09/22 00.12,System,‎+62 857-4230-3620 bergabung menggunakan tautan undangan grup ini
15/09/22 06.42,System,‎+62 819-3825-1811 bergabung menggunakan tautan undangan grup ini
15/09/22 13.36,System,‎royhan infor bergabung menggunakan tautan undangan grup ini
15/09/22 14.45,System,‎+62 813-2966-4370 bergabung menggunakan tautan undangan grup ini
15/09/22 14.55,System,‎+62 851-5976-7988 bergabung menggunakan tautan undangan grup ini
15/09/22 16.39,System,‎+62 852-9057-1599 bergabung menggunakan tautan undangan grup ini
15/09/22 19.18,System,‎+62 821-2350-4124 bergabung menggunakan tautan undangan grup ini
15/09/22 19.32,System,‎+62 858-7547-9377 bergabung menggunakan tautan undangan grup ini
15/09/22 20.55,System,‎+62 813-2710-5136 bergabung menggunakan tautan undangan grup ini
15/09/22 21.39,System,Kode keamanan Anda dengan +62 852-9057-3108 telah berubah. Ketuk untuk info selengkapnya.
15/09/22 22.05,System,Kode keamanan Anda dengan ~ babah telah berubah. Ketuk untuk info selengkapnya.
15/09/22 22.14,System,Kode keamanan Anda dengan +62 852-9057-3108 telah berubah. Ketuk untuk info selengkapnya.
16/09/22 07.09,System,‎+62 813-9139-0458 bergabung menggunakan tautan undangan grup ini
16/09/22 08.03,System,‎amanda infor bergabung menggunakan tautan undangan grup ini
16/09/22 08.05,System,‎+62 857-7412-3499 bergabung menggunakan tautan undangan grup ini
16/09/22 08.16,System,‎dinda infor bergabung menggunakan tautan undangan grup ini
16/09/22 09.26,System,‎+62 812-2166-1161 bergabung menggunakan tautan undangan grup ini
16/09/22 09.46,System,‎+62 896-3089-9217 bergabung menggunakan tautan undangan grup ini
16/09/22 10.00,System,+62 814-7709-2623: ✨Assalamu'alaikum Warrahmatullahi Wabarokatuh✨
⏰ *Pukul : 07.30 WIB,System,selesai*
16/09/22 10.00,System,+62 814-7709-2623: <Media tidak disertakan>
16/09/22 10.03,System,‎+62 895-0868-7719 bergabung menggunakan tautan undangan grup ini
16/09/22 10.03,System,+62 812-9400-4240: Masjid K.H Mas Mansur
16/09/22 10.05,System,‎+62 813-8343-5943 bergabung menggunakan tautan undangan grup ini
16/09/22 10.06,System,‎+62 888-6980-005 bergabung menggunakan tautan undangan grup ini
16/09/22 10.11,System,‎+62 852-3818-9924 bergabung menggunakan tautan undangan grup ini
16/09/22 10.25,System,‎+62 857-2565-6549 bergabung menggunakan tautan undangan grup ini
16/09/22 10.50,System,‎+62 857-4072-4190 bergabung menggunakan tautan undangan grup ini
16/09/22 10.54,System,‎+62 896-4908-6687 bergabung menggunakan tautan undangan grup ini
16/09/22 11.06,System,‎+62 813-4640-2651 bergabung menggunakan tautan undangan grup ini
16/09/22 11.48,System,‎+62 858-2364-8968 bergabung menggunakan tautan undangan grup ini
16/09/22 20.37,System,‎~ Fasilitator_Zami mengubah pengaturan grup untuk mengizinkan semua anggota mengirim pesan ke grup ini.
17/09/22 06.29,System,+62 812-9400-4240: <Media tidak disertakan>
17/09/22 06.30,System,"+62 812-9400-4240: Silahkan tmn2 bisa mempersiapkan diri ya, datang sesuai waktunya dan pakian juga yang sopan dan rapi🙏"
17/09/22 06.31,System,+62 812-9400-4240: <Media tidak disertakan>
17/09/22 06.32,System,+62 812-7846-0128: Kaos tak mengapa kah?
17/09/22 06.32,System,+62 812-7846-0128: <Media tidak disertakan>
17/09/22 06.34,System,+62 812-9400-4240: Sopan dan rapi mas
17/09/22 06.34,System,+62 812-7846-0128: <Media tidak disertakan>
17/09/22 06.34,System,chandra infor: Pesan ini dihapus
17/09/22 06.35,System,+62 812-7846-0128: 🫡
17/09/22 06.35,System,‎~ Fasilitator_Zami mengubah pengaturan sehingga hanya admin yang bisa mengedit pengaturan grup
17/09/22 06.36,System,+62 858-6690-2593: Pesan ini dihapus
17/09/22 07.33,System,"+62 821-3308-5243: Ayo teman teman bisa masuk ya, tempat dibawah untuk ikhwan dan yang diatas untuk akhwat."
17/09/22 07.34,System,"+62 821-3308-5243: Jangan lupa ambil konsumsi ya, di pintu tengah untuk ikhwan dan disamping untuk akhwat"
17/09/22 08.15,System,+62 838-6514-6216: Teman-teman jangan lupa untuk me-resume materinya yaa✨
17/09/22 08.16,System,+62 857-1800-5363: Ntr dikumpulin dmn kak?
17/09/22 08.17,System,+62 813-2033-4554: gbw buku kak😭💔
